Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
2,79,117715.3,0,12.15027,11,1,1,1,1,0,1,1,1,0,1,0,1,1,1,71.07998,6522.842043,3,2,3,3,4,2,5,5,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0
4,59,19607.16,0,11.3974,5,0,0,0,0,1,1,0,0,1,0,0,1,1,0,51.74916,4927.749239,4,5,5,2,4,3,5,4,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
3,32,39925.59,0,8.820492,13,0,0,1,0,0,1,0,0,0,0,1,0,0,0,68.72245,5864.530305,4,4,4,2,3,4,6,4,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
8,24,59226.92,0,7.048179,16,0,1,0,1,1,1,0,1,1,1,0,1,0,1,59.28333,5634.80523,2,2,2,3,4,3,4,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
5,77,53235.48,1,5.432771,13,1,0,0,0,0,1,1,0,1,1,0,1,0,0,8.182907,1178.372362,3,2,2,4,5,2,2,4,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,75,26811.22,1,10.9973,12,1,0,0,0,0,1,0,1,1,1,0,1,1,0,3.11391,1340.927976,2,2,4,6,2,1,2,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,76,136818.5,0,16.30443,6,0,0,0,0,0,1,0,1,0,0,1,1,1,1,69.34207,6603.944194,3,4,4,2,3,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,86,16587.43,0,8.412486,12,0,1,0,1,1,1,0,1,1,1,1,0,0,1,2.237136,733.0142637,4,4,3,5,4,4,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,54,92291.31,0,10.77214,12,2,0,0,0,0,1,1,1,0,1,0,1,0,1,69.85281,6656.287,4,4,3,4,4,3,2,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,20,13642.51,0,11.82876,6,1,2,0,0,0,1,1,1,0,0,0,1,0,1,68.67008,6507.865826,3,2,3,2,4,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,23,8549.99,0,7.733514,10,0,0,0,0,1,1,1,1,0,1,0,0,1,1,54.2897,4924.466653,4,2,3,3,5,3,2,3,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,39,25368.71,1,8.6548926,14,0,0,0,1,0,1,0,1,0,0,0,0,1,1,4.672608309,1093.673208,4,4,5,3,5,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,24,25042.36,0,4.190636,13,1,0,0,1,0,0,1,0,1,1,1,0,0,1,71.7248,6243.997319,3,4,4,3,4,3,4,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3,43,5508.83,1,12.86713,14,0,0,0,0,0,1,1,0,0,1,0,0,1,1,4.638114,807.7008528,2,2,3,3,3,3,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,28,13366.53,0,4.705946,10,0,0,0,0,0,1,1,0,1,1,0,1,0,1,15.54856,1835.681416,4,4,4,3,4,4,5,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
1,47,9806.64,0,9.346134,12,0,0,1,0,0,1,0,0,1,1,0,0,0,0,70.04547,6450.493796,5,5,5,4,4,5,5,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
3,18,9443.65,0,12.964,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.598272,917.5571323,4,4,4,2,4,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,22,38224.65,0,15.69873,14,0,0,0,1,0,1,1,0,0,0,1,1,0,0,45.44227,4082.913084,3,3,4,3,4,4,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,19,66370.29,0,5.10323,14,2,1,1,1,0,1,0,1,1,0,1,1,0,1,71.82846,6399.072403,3,2,4,4,2,3,5,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2,84,43194.01,0,11.43191,12,0,2,0,1,0,1,1,1,0,0,0,0,0,1,70.49801,6282.781525,4,3,4,4,3,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,88,38656.75,0,12.11561244,16,3,0,0,0,0,1,0,0,1,0,0,0,1,1,22.39935475,1960.019242,5,3,2,3,1,4,5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3,37,28045.78,0,7.883046,12,1,0,1,1,0,1,0,0,1,1,0,1,1,0,70.67111,6557.61015,3,5,5,4,3,4,3,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4,71,45323.86,0,8.265002035,10,1,0,0,0,1,1,0,1,0,1,1,0,0,1,14.34766616,1885.939118,4,4,3,3,4,3,2,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,19,56177.48,0,10.83731,14,0,2,1,1,0,1,0,0,1,1,0,0,0,1,57.20402,4994.314339,3,2,4,5,4,2,3,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
0,38,48724.89,0,12.87371,13,2,0,0,0,0,1,1,0,1,0,1,1,1,1,66.0517,6121.654756,4,3,5,3,2,5,5,4,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
3,33,41130.54,1,10.38794,13,1,0,0,0,0,1,1,1,1,0,1,1,0,0,14.91353,1806.936325,3,5,4,4,3,4,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2,80,16419.87,1,13.25797,14,1,0,0,0,1,1,1,0,0,1,1,1,1,0,5.142628,1045.919275,5,4,4,2,4,4,4,4,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1
0,33,4222.75,0,8.866215,12,0,1,0,0,0,0,1,0,0,0,1,0,1,1,60.44201,5735.541215,3,4,4,4,3,4,4,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5,27,13262.8,0,9.694498267,17,1,0,0,1,0,1,0,0,1,0,0,0,1,1,15.98515564,1870.659833,4,4,4,4,2,3,4,5,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,75,68430.88,0,8.470105611,11,0,1,0,0,0,1,0,0,1,1,1,0,0,1,10.5309984,990.747598,1,2,2,3,3,1,2,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,19,61664.04,0,12.67875,12,1,0,0,0,1,1,0,0,0,0,0,1,0,0,67.16337,5843.309069,3,4,3,4,3,3,2,3,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,72,40181.23,0,10.06669,8,1,1,0,0,1,1,0,1,0,0,1,0,1,1,52.42844,4489.316917,4,5,3,4,4,4,5,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5,57,38396.0,0,13.0675,10,0,0,0,1,1,1,0,0,1,0,0,1,0,1,19.9534,2098.351216,4,4,4,3,4,3,4,4,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
3,45,30502.48,1,8.034529,9,0,1,1,1,0,1,1,0,1,0,0,1,0,1,7.521969,1129.471568,5,5,4,3,5,4,5,4,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1,43,5192.16,0,7.423384386,10,0,0,0,1,0,1,1,0,0,0,1,0,0,1,9.709171662,921.1401066,4,3,4,4,3,3,4,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3,56,17885.01,0,7.935437,7,0,0,0,1,0,1,1,0,1,0,0,0,0,0,61.0911,5653.372513,4,3,4,4,4,4,3,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4,27,33599.19,0,11.40089,17,0,0,0,0,0,1,0,1,1,1,1,1,0,1,67.95515,6263.757352,3,4,3,3,5,4,3,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0,32,34247.55,1,17.74402,11,0,0,1,0,0,1,0,0,1,0,0,1,1,1,14.7857,2230.867361,3,4,2,2,5,3,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,25,27938.0,0,15.10873,14,3,0,0,1,0,1,0,0,1,0,0,1,0,1,63.67009,5576.065751,4,4,5,3,4,3,6,6,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,26,121993.18,0,13.25969872,10,2,0,0,0,0,1,0,0,1,0,1,1,0,1,16.91776871,1754.601627,5,5,5,6,3,6,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,48,9044.26,1,11.30421466,18,3,1,0,1,1,1,1,0,0,1,0,0,1,1,6.577552683,888.6517305,3,4,4,4,2,3,4,4,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
1,41,13549.81,0,8.477589,8,2,1,0,0,0,1,1,1,1,0,0,0,1,1,55.71809,5517.899709,3,3,3,3,5,4,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3,81,18913.5,0,6.998489346,14,1,1,0,1,0,1,1,0,0,1,1,0,1,0,15.26657624,1558.309095,4,2,2,4,3,4,4,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,44,18216.49,0,8.497025,12,3,1,0,0,1,1,0,1,1,0,1,0,0,1,71.11595,6490.921609,4,4,5,4,4,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,84,25750.6,0,11.72749,13,0,0,0,1,0,1,1,1,0,0,1,1,0,1,50.31252,4431.737277,4,4,5,4,3,5,5,4,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3,60,12111.3,0,12.92019,8,3,1,0,1,1,1,1,1,1,0,0,0,0,0,51.84838,4544.638415,2,3,3,4,3,4,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,69,127578.3,0,9.363038,14,1,0,1,0,1,1,1,0,1,1,1,1,0,0,67.26247,5957.422915,4,3,4,4,5,4,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,84,8293.64,0,8.113794,13,1,0,1,0,1,1,1,0,1,1,1,0,0,1,66.99754,5659.937572,4,3,3,3,4,2,2,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,35,64075.52,0,10.21228,8,0,2,0,1,0,1,1,1,0,1,1,1,0,1,12.2982,1484.886328,4,4,4,4,2,4,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,65,34356.62,0,8.70624,9,2,0,0,1,0,1,1,1,0,0,0,0,1,1,7.012788,910.135775,4,4,5,4,3,4,3,5,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0
3,66,4846.55,0,4.146676,13,2,0,0,1,0,1,0,0,0,1,1,1,1,0,56.05929,5175.601342,2,3,3,3,5,2,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0,43,9124.29,1,14.87070352,10,3,1,1,0,0,1,1,1,1,0,1,0,1,1,7.455148937,1116.825249,3,4,4,4,4,3,3,3,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
2,83,14764.79,0,14.4014,11,1,0,1,1,1,1,1,0,0,0,1,0,0,0,24.26165,2013.177858,3,4,3,4,3,5,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,59,119415.5,0,8.790502,11,5,1,0,1,0,1,1,1,1,0,0,1,0,1,64.80406,5821.56031,1,1,2,5,2,3,3,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,81,1179.53,1,11.14827,13,2,0,0,1,1,1,1,0,1,0,0,0,1,1,21.58352,1988.072662,3,2,4,4,4,2,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,83,27113.0,0,11.06959212,11,0,0,0,0,1,1,0,1,1,0,0,1,0,0,8.001673351,955.0876357,3,3,4,3,4,4,3,3,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
0,79,117185.4,1,8.042299,14,2,0,1,0,0,1,1,0,1,1,1,0,0,1,6.566149,776.2140464,5,5,5,3,4,4,3,4,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,41,34754.46,0,6.304843,10,0,1,0,1,0,0,1,1,0,0,1,1,1,1,66.83137,6140.647609,4,4,3,4,4,3,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2,38,13846.51,0,16.6785,12,2,0,0,1,0,1,0,0,0,1,0,1,1,0,65.12634,5975.229801,2,3,3,3,4,3,2,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1,61,82302.01,0,12.03334,8,0,0,0,0,0,0,1,0,1,1,0,0,1,1,47.29134,4276.019791,3,3,3,3,3,2,4,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
0,87,16074.96,0,8.951709,7,0,3,0,0,0,1,0,0,1,0,0,1,1,1,68.81287,6524.465811,1,1,2,2,5,3,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,54,46724.11,0,6.186245,12,1,0,1,1,0,1,1,0,0,0,1,0,0,0,68.85746,6114.267462,5,4,5,3,4,4,6,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,28,18054.15,1,9.016916,12,1,0,0,1,0,1,1,1,0,1,1,0,0,0,2.780924,976.4774375,5,5,5,5,3,3,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,20,25686.47,0,8.591792,6,1,0,0,1,0,1,1,0,0,0,0,1,0,0,3.434965,782.5670721,3,3,3,4,2,3,3,3,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
7,68,30255.22,1,12.2246,16,0,1,1,1,0,1,1,0,0,1,0,1,1,1,2.006646,977.9075314,2,2,2,4,4,3,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,56,48459.16,0,6.34319,9,2,0,1,1,0,1,1,0,1,1,1,1,0,0,70.2223,6289.621165,4,4,4,3,4,4,3,3,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
0,84,25520.76,0,8.757386,14,0,0,0,0,0,1,1,0,1,0,1,0,0,1,71.58111,6001.860392,2,3,2,4,4,3,2,4,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
2,86,99342.82,0,13.64304,8,2,0,0,1,1,1,1,0,1,0,1,1,0,1,63.1308,5477.999845,5,4,3,5,2,3,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,46,37838.55,0,8.918474,7,0,2,0,0,0,0,0,0,1,0,0,1,0,0,7.831837,971.0087147,2,2,2,4,3,2,2,3,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
0,77,10924.25,0,8.042615,16,0,1,0,1,0,1,1,1,1,1,0,0,0,1,66.76266,6199.518144,3,2,3,3,4,3,3,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1,73,45512.2,0,11.54034,13,0,0,0,1,0,1,0,1,1,1,1,1,0,1,54.87839,5362.598684,3,3,4,3,3,3,4,5,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
1,31,36500.99,0,11.5963,11,2,0,0,0,0,1,0,0,0,1,0,0,0,1,9.875391,1478.755528,4,3,3,4,5,4,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,41,59737.6,0,11.64449,14,1,1,0,1,1,1,0,0,1,1,1,0,1,1,44.65571,4553.786746,4,4,4,3,2,4,4,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,68,122263.81,1,14.91100172,15,2,0,0,0,1,1,0,0,0,1,1,1,0,0,7.825845378,863.0820861,5,2,4,3,3,4,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3,78,12246.0,0,7.698265,13,0,0,1,0,0,1,0,0,1,1,0,1,1,0,56.5003,5722.608267,4,2,4,2,2,4,3,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
2,56,12154.01,1,14.60903837,11,0,2,0,0,1,1,1,0,1,0,1,1,0,1,13.08671185,1436.793746,4,4,3,3,5,3,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4,34,48804.01,0,9.649844,9,1,1,0,1,0,1,1,1,0,0,0,0,1,0,71.58148,6839.025934,3,4,3,1,5,3,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,19,13474.86,1,4.41554,13,0,3,0,1,1,1,0,0,0,0,0,1,1,1,9.49793,1472.144905,3,4,2,3,4,4,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8,77,26636.01,0,9.659487,12,2,0,1,1,1,0,0,0,1,0,0,1,0,1,63.01903,6020.277207,3,4,4,2,3,4,4,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,27,36283.34,0,10.31019,12,1,0,0,1,1,1,1,0,0,0,0,0,0,1,69.33555,5906.432884,4,3,4,3,4,4,5,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
1,23,55241.85,0,9.205984,9,1,0,0,1,0,1,0,1,0,1,1,0,1,1,5.527407,974.4325376,5,5,3,3,5,3,3,4,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
2,69,25588.69,0,5.29024,12,3,0,0,1,0,1,0,1,0,0,0,0,1,1,27.12312,2534.437264,3,3,2,4,4,4,3,4,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
1,67,37390.82,0,9.457734,12,1,0,0,1,0,1,0,1,0,1,1,1,1,1,68.6504,6217.645459,4,3,4,5,3,4,4,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3,18,8894.87,0,10.09739,14,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2.546083,886.9184762,3,3,3,4,2,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,38,37585.88,1,11.89774,6,1,0,1,0,0,1,1,1,1,0,0,1,1,1,12.00677,2177.704307,4,5,4,4,4,3,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
2,49,58634.51,0,5.739005915,20,2,3,0,1,0,1,0,1,1,0,0,0,0,1,8.220686373,1312.874964,5,4,4,3,4,3,4,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,41,52050.69,1,11.79444395,16,1,0,0,1,0,1,1,0,1,1,0,1,1,1,10.01241216,1615.418802,4,5,4,2,3,2,3,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1,46,9547.51,0,10.19981,13,0,0,0,0,1,1,0,1,0,0,1,0,0,0,66.46085,5564.666753,4,4,5,6,2,5,3,4,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
0,32,13359.18,1,8.925549447,10,1,1,0,1,1,1,0,0,0,0,1,1,0,0,2.704019894,476.2957809,2,3,4,1,4,4,4,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1,82,56646.45,0,8.933365,8,0,2,0,1,0,1,1,1,0,1,0,1,0,1,14.67731,1599.244733,3,2,2,3,4,2,4,4,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
0,28,45888.26,0,18.19254,9,1,0,0,0,0,1,0,1,1,0,0,1,0,1,9.858242,1287.535911,2,3,3,2,4,2,2,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2,22,58622.05,0,7.701754,11,2,0,0,0,0,1,1,0,1,0,0,0,1,0,16.5852,2329.310551,3,4,3,2,6,3,2,4,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
3,56,55127.57,0,10.88425,9,1,0,0,1,0,1,1,0,0,0,0,1,0,1,6.580765,1288.736573,5,6,5,3,3,4,4,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,58,13090.39,0,3.484308,13,0,0,0,1,1,1,1,1,0,0,0,0,0,1,46.80924,3951.955674,3,3,4,6,3,4,3,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1,53,105396.3,1,14.48109,11,0,0,0,1,0,1,0,0,1,0,1,1,1,0,9.151288,1369.012136,3,3,4,4,3,3,2,5,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
5,86,85549.31,0,7.009923,9,3,0,0,0,1,1,0,0,1,0,1,1,0,0,40.73541,4123.921101,3,4,5,4,2,3,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,55,93186.26,0,8.332958,10,2,1,1,1,0,1,0,0,0,1,0,1,0,1,47.52483,4185.014737,3,3,3,4,3,3,4,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,40,8855.67,0,10.52187,16,2,0,0,1,0,1,1,0,1,1,0,1,1,0,56.70254,5429.870356,4,4,3,3,3,4,3,3,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
9,64,56884.01,0,14.96457,12,2,0,0,1,1,1,0,0,0,0,0,1,1,0,69.67964,6806.914428,2,2,4,6,3,5,5,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7,84,68825.55,0,9.054731,10,1,0,1,0,0,1,0,1,1,1,1,0,0,1,63.07329,5608.639508,2,3,3,4,4,4,4,5,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
0,41,76658.88,1,7.975836,13,1,1,0,0,0,1,1,0,1,0,0,1,0,0,2.343134,625.8895244,6,6,4,2,4,5,3,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,68,92083.74,0,9.295219,10,0,0,0,0,1,1,0,0,1,0,0,0,1,0,62.42321,5335.845074,4,4,3,4,3,4,5,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,18,37860.79,0,12.13559132,7,0,1,0,1,1,1,0,1,1,1,1,0,1,1,3.905351198,838.8374504,4,4,3,4,3,4,4,6,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
1,22,8977.52,0,15.04329,12,0,1,0,0,0,1,0,0,0,0,0,0,1,0,70.63238,6061.485299,4,4,3,3,3,3,4,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3,27,80551.29,0,10.48875,13,1,0,0,1,0,1,0,0,1,0,0,0,0,0,49.26265,4707.304977,2,3,3,3,3,3,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5,82,18024.55,0,4.163266,15,0,0,0,0,0,1,1,0,0,0,0,0,0,1,53.07128,4465.086574,4,5,6,2,5,3,5,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4,44,29696.18,0,15.15798,11,1,0,0,1,0,1,0,1,0,1,0,1,0,0,2.149118,717.7031752,4,3,3,3,4,3,3,2,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
4,84,15431.03,0,13.93978,11,3,0,0,1,0,0,0,0,1,1,1,0,1,0,45.54189,4164.277154,4,4,5,3,3,4,2,3,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
1,27,34162.04,0,5.57327,10,0,1,0,0,0,1,0,0,1,0,0,1,1,1,8.295192,1332.732935,4,4,4,3,4,2,3,4,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
1,77,13043.09,0,8.6347,13,1,0,0,1,1,0,0,1,1,0,0,0,0,1,42.74967,3692.139265,3,4,2,3,3,4,3,4,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
1,52,50181.69,0,7.432898,11,1,1,0,1,0,1,0,0,1,0,0,0,1,0,54.60066,4829.62672,2,3,3,3,4,1,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,58,30882.87,0,10.99838,8,1,2,0,0,0,1,0,0,1,1,0,0,0,1,67.69557,5726.103148,3,2,4,3,3,4,2,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2,67,41397.45,1,17.94420077,12,0,1,1,0,0,0,1,0,0,1,0,0,1,1,2.314052799,507.8003206,4,3,2,3,3,3,3,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3,25,35159.56,0,9.592787,14,0,0,1,0,0,1,1,1,0,1,1,1,0,1,64.68955,5949.914693,4,4,3,4,3,3,4,3,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
1,74,14396.37,0,10.78419,18,2,0,0,1,0,1,1,0,0,0,1,1,0,0,65.2908,5616.608151,3,5,3,4,3,3,3,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,67,80593.06,0,10.53982,2,2,0,1,0,0,1,0,1,1,1,0,0,0,0,67.61213,5970.386278,3,4,2,3,2,3,3,4,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
2,62,22956.29,0,12.2106,11,0,1,0,1,1,1,0,0,0,0,1,0,1,1,62.61777,5808.356444,4,3,2,5,3,4,4,4,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,49,18852.52,0,11.36428,9,0,1,0,0,0,1,1,1,0,0,1,0,1,0,48.73343,4798.910859,3,3,4,3,3,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,31,6814.71,1,10.28906,12,0,0,0,1,0,1,1,1,1,1,1,0,1,0,62.77522,6413.177133,2,3,4,3,4,2,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2,76,47557.16,0,15.17959,8,1,0,0,1,1,1,1,0,0,1,1,1,1,0,67.09106,6134.954553,4,3,4,3,3,3,2,3,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
4,85,37525.01,0,4.336065,12,3,0,1,0,1,1,1,0,1,1,1,0,0,0,5.111561,678.2091311,5,5,4,5,3,5,4,5,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4,66,37276.49,0,4.12754,11,0,0,0,0,0,1,1,0,0,0,1,1,0,0,57.62165,5473.238444,3,3,3,5,4,5,4,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,42,17271.98,0,14.32421,15,0,0,0,1,0,1,0,0,0,0,1,1,0,1,47.4649,4571.667787,4,4,3,3,2,4,4,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,50,39651.69,0,11.87438,12,2,0,0,0,0,1,0,0,0,1,0,0,1,0,67.11199,5739.420369,4,5,2,4,4,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,32,25712.78,0,7.390473,11,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18.5303,2157.669912,4,4,2,5,2,3,4,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,58,62359.91,0,10.91594785,11,1,1,0,0,0,1,0,0,0,1,0,1,0,0,13.98666226,1840.628269,3,4,3,6,3,4,5,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,63,35130.18,0,12.69971233,12,3,0,0,0,0,1,0,0,0,1,0,0,1,1,14.96689418,1919.921479,3,4,4,3,5,2,2,5,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
0,47,49233.98,1,9.267577,13,0,1,0,0,0,1,1,0,0,0,0,1,1,1,2.497434,739.280489,2,2,4,4,2,5,4,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
4,79,25215.22,1,7.044096971,13,2,0,0,1,0,1,0,1,1,1,0,1,1,0,5.690013293,1201.484293,2,2,3,3,2,3,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,73,43155.28,0,8.759467,13,2,1,1,1,0,1,0,0,1,0,0,0,1,1,68.3703,5802.915462,4,4,5,3,3,6,5,2,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
4,71,20631.55,0,6.397555,7,1,0,1,0,0,0,0,1,1,0,0,0,1,1,60.26349,5398.88963,3,1,3,4,2,4,3,3,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
4,65,31243.64,0,7.397173,9,2,2,1,1,0,1,1,1,0,0,0,0,1,1,17.78769,1833.860705,4,5,5,6,2,5,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
